openalex_id,doi,title,year,type,first_author,source,via,triage,verdict,model,raw_response
https://openalex.org/W2950502965,https://doi.org/10.1093/oso/9780190916602.003.0020,Hopes and Challenges Moving Forward,2019,book-chapter,M. Daniele Fallin,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W2986686367,https://doi.org/10.1108/s1479-367920190000038012,Policy Development for an Educational Intelligent Economy in the European Union: An Illusory Prospect?,2019,book-chapter,Florin D. Salajan,International perspectives on education and society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3008230784,https://doi.org/10.18372/2412-2157.29.14013,INFORMATION AND COMMUNICATION TECHNOLOGIES IN MODERN SCIENCE (PHILOSOPHICAL ASPECTS),2019,article,Л. В. Броннікова,Proceedings of the National Aviation University Series Philosophy Cultural,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3093482744,https://doi.org/10.1093/oso/9780190684099.003.0007,Algorithmic Suspicion and Big Data Searches,2020,book-chapter,Sarah Brayne,,Kitchin 2014:forward,screened,Include,deepseek/deepseek-v4-flash,Include
https://openalex.org/W3043725338,https://doi.org/10.2208/jscejam.76.1_22,DATA-DRIVEN ANALYSIS OF NONLINEAR DYNAMICS BASED ON KOOPMAN OPERATOR THEORY AND ITS APPLICATION TO SHORT-TERM PRECIPITATION FORECAST,2020,article,Takashi Miyamoto,Journal of Japan Society of Civil Engineers Ser A2 (Applied Mechanics (AM)),Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3039045498,https://doi.org/10.29173/irie117,Reclaiming the Ambient Commons: Strategies of Depletion Design in the Subjective Economy,2014,article,Soenke Zehle,The International Review of Information Ethics,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3093926333,https://doi.org/10.1093/oso/9780190684099.003.0006,Coding Inequality,2020,book-chapter,Sarah Brayne,,Kitchin 2014:forward,screened,Include,deepseek/deepseek-v4-flash,Include.
https://openalex.org/W3094137648,https://doi.org/10.1093/oso/9780190684099.003.0002,Policing by Numbers,2020,book-chapter,Sarah Brayne,,Kitchin 2014:forward,screened,Include,deepseek/deepseek-v4-flash,Include
https://openalex.org/W3094225859,https://doi.org/10.1093/oso/9780190684099.003.0005,Police Pushback,2020,book-chapter,Sarah Brayne,,Kitchin 2014:forward,screened,Include,deepseek/deepseek-v4-flash,Include
https://openalex.org/W3096008733,https://doi.org/10.33965/ijcsis_2020150103,EGOVERNMENT DIGITAL ADOPTION: CAN CHANNEL CHOICE OF INDIVIDUALS BE PREDICTED?,2020,article,Samantha Papavasiliou,IADIS INTERNATIONAL JOURNAL ON COMPUTER SCIENCE AND INFORMATION SYSTEMS,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3094168498,https://doi.org/10.1093/oso/9780190684099.003.0001,Introduction,2020,book-chapter,Sarah Brayne,,Kitchin 2014:forward,screened,Include,deepseek/deepseek-v4-flash,Include
https://openalex.org/W3133682549,https://doi.org/10.21608/jes.2020.150451,BIG DATA ANALYTICS AND IMPORTANCE OF THIER APPLICATION IN COMMERCIAL AND INDUSTRIAL FOUNDATIONS,2020,article,Ashraf El-Kamash,Journal of Environmental Science,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3169200466,https://doi.org/10.16993/bbk.b,"Not a Mirror, but an Engine: Digital Methods for Contextual Analysis of “Social Big Data”",2021,book-chapter,Jonas Andersson Schwarz,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3112318154,https://doi.org/10.17645/up.v5i4.3426,The ‘Analogue City’: Mapping and Acting in Antwerp’s Digital Geographies,2020,article,Chiara Cavalieri,Urban Planning,Kitchin 2014:forward,screened,Maybe,deepseek/deepseek-v4-flash,Maybe
https://openalex.org/W3183190018,https://doi.org/10.1177/05390184211025848,When two science disciplines meet: Evaluating dynamics of conjunction. The encounter between astrophysics and artificial intelligence,2021,article,Anne Marcovich,Social Science Information,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3196262473,https://doi.org/10.4018/978-1-7998-8473-6.ch012,Learning Algorithms of Sentiment Analysis,2021,book-chapter,Suania Acampa,"Advances in knowledge acquisition, transfer, and management book series/Advances in knowledge acquisition, transfer and management book series",Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3198360663,https://doi.org/10.30853/mns210275,Epistemological Transformations of Science in Digital Age,2021,article,Светлана Ипатовна Платонова,Manuscript,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3191556027,https://doi.org/10.63201/lndq6692,"Big data, education, and social responsibility",2018,article,Yaroslav Ovdiyenko,International Forum Journal,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3204647433,,A Qualitative and Quantitative Inquiry into the Translation of English Fiction Titles into Persian,2021,article,Ameneh Yari,Translation Studies Quarterly,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3213382156,https://doi.org/10.12688/f1000research.73876.1,An active human role is essential in big data-led decisions and data-intensive science,2021,article,Mohamed L. Seghier,F1000Research,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3193516314,https://doi.org/10.4018/978-1-7998-8473-6.ch001,Epistemology of the Digital,2021,book-chapter,Enrica Amaturo,"Advances in knowledge acquisition, transfer, and management book series/Advances in knowledge acquisition, transfer and management book series",Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3209490800,https://doi.org/10.3233/sji-210882,"Big Data adoption in official statistics in Kenya: Challenges, opportunities and determinants",2021,article,Christopher Moturi,Statistical Journal of the IAOS,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W3207688839,https://doi.org/10.1002/pra2.445,Analysis of Mapping Knowledge Domains for Privacy Issues in Data Ethics Research,2021,article,Yuan Gao,Proceedings of the Association for Information Science and Technology,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4213308005,https://doi.org/10.1215/9781478022725-001,“Where Would I Go? There Was No Place with No Water”,2022,book-chapter,,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4210904732,https://doi.org/10.1515/9783110714692-004,Chapter 4 “At Least He Was Cautioned”: Digitally Researching the Gestapo’s Ruling Practices,2022,book-chapter,Sebastian F. Bondzio,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4224239573,https://doi.org/10.1111/spsr.12515,Voting with Their Feet by Staying? The Political Drivers of Noncitizens' (Im‐)mobility,2022,article,Salomon Bennour,Swiss Political Science Review,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4226309056,https://doi.org/10.5553/tvv/.000033,Handvatten voor een kwaliteitsbeoordeling van big data: de introductie van het Total Error raamwerk,2021,article,Thom Snaphaan,Tijdschrift voor Veiligheid,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4246046572,https://doi.org/10.29173/irie126,Reclaiming the Ambient Commons: Strategies of Depletion Design in the Subjective Economy,2014,article,Soenke Zehle,The International Review of Information Ethics,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4239530315,https://doi.org/10.4018/978-1-7998-8047-9.ch032,Adaptive Online Learning Technology,2021,book-chapter,Miftachul Huda,IGI Global eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4237951214,https://doi.org/10.4135/9781473910287.n4,"‘FIND LOVE IN CANADA’: DISTRIBUTEDSELVES, ABSTRACTION AND THE PROBLEM OF PRIVACY AND AUTONOMY",2015,book-chapter,,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4247349049,https://doi.org/10.4018/978-1-5225-8362-2.ch083,The Probabilistic Innovation Field of Scientific Enquiry,2019,book-chapter,Chris William Callaghan,IGI Global eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4250765811,https://doi.org/10.1515/9783839447192-007,"Plural, Situated Subjects in the Critique of Artificial Intelligence",2019,book-chapter,Tobias Matzner,transcript Verlag eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude.
https://openalex.org/W3214711318,https://doi.org/10.15688/ek.jvolsu.2021.3.2,National Information Risks of Big Data,2021,article,Vasily A. Yakhtin,Vestnik Volgogradskogo gosudarstvennogo universiteta Ekonomika,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4283257727,https://doi.org/10.1093/oso/9780192859624.003.0006,Value,2022,book-chapter,Claudia Aradau,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4249547006,https://doi.org/10.1093/oxfordhb/9780190904418.013.31,Statebuilding,2021,book-chapter,David Chandler,Oxford University Press eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4256323978,https://doi.org/10.4018/978-1-7998-9020-1.ch011,Social Media Data Into Performance Measurement Systems,2021,book-chapter,Deborah Agostino,IGI Global eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4283313814,https://doi.org/10.1093/oso/9780192859624.003.0009,International,2022,book-chapter,Claudia Aradau,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4283272889,https://doi.org/10.1093/oso/9780192859624.003.0007,Ethics,2022,book-chapter,Claudia Aradau,,Kitchin 2014:forward,screened,Maybe,deepseek/deepseek-v4-flash,Maybe
https://openalex.org/W4282054037,https://doi.org/10.4324/9781003291374-7,The new EU counter-terrorism Agenda: preemptive security through the anticipation of terrorist events,2022,book-chapter,Christopher Baker‐Beall,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4283333272,https://doi.org/10.1093/oso/9780192859624.003.0003,Decision,2022,book-chapter,Claudia Aradau,,Kitchin 2014:forward,screened,Include,deepseek/deepseek-v4-flash,Include
https://openalex.org/W4283314139,https://doi.org/10.1093/oso/9780192859624.003.0005,Platforms,2022,book-chapter,Claudia Aradau,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4283837313,https://doi.org/10.24856/mem.v37i2.2818,Data Driven Perspective on Stock Price - Macroeconomic Variables: Indonesia Economy 2016-2020,2022,article,Agung Nusantara,Media Ekonomi dan Manajemen,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4286593263,https://doi.org/10.4018/978-1-6684-6303-1.ch040,Learning Algorithms of Sentiment Analysis,2022,book-chapter,Suania Acampa,IGI Global eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4285061130,https://doi.org/10.1007/978-3-031-01319-5_11,Conclusion: Migration Research in Times of Ubiquitous Digitization,2022,book-chapter,Sebastián Rinken,IMISCOE research series,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4283331119,https://doi.org/10.1093/oso/9780192859624.003.0002,Knowledge,2022,book-chapter,Claudia Aradau,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4301606461,https://doi.org/10.1177/10778004221126701,<i>Naturing With</i> Big Data: How Writing Creation Myths Can Matter,2022,article,Mihye An,Qualitative Inquiry,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4291149689,https://doi.org/10.15575/jassr.v4i1.59,Alternative Imaginations: Confronting and Challenging the Persistent Centrism in Social Media-Society Research,2022,article,Merlyna Lim,Journal of Asian Social Science Research,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4312971065,https://doi.org/10.1007/978-3-031-11756-5_19,“Personal Influence” and Influencer Logic: A Theoretical and Methodological Comparison,2022,book-chapter,Barbara Sonzogni,Frontiers in sociology and social research,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4316505593,https://doi.org/10.21146/2072-0726-2022-15-4-98-107,Does consciousness cognize itself in cognitive sciences?,2022,article,Igor F. Mikhailov,Philosophy Journal,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4312611467,https://doi.org/10.32782/2663-5941/2022.5/09,DIGITAL DATA GENERATION PROCESSES AND THEIR APPLICATION,2022,article,V.M. Gorbachuk,Scientific notes of Taurida National V I Vernadsky University Series Technical Sciences,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4320724974,https://doi.org/10.3233/ip-239002,"Tkacz, Nathaniel (2022) Being with data: The dashboarding of everyday life, Polity Press",2023,article,Shirley Kempeneer,Information Polity,Kitchin 2014:forward,screened,Maybe,deepseek/deepseek-v4-flash,Maybe
https://openalex.org/W4308108346,https://doi.org/10.4324/9781003195658-5,Questioning the business–humanities divide in media studies: A reformulation of the administrative–critical distinction in stakeholder collaboration,2022,book-chapter,David Mathieu,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4323358955,https://doi.org/10.1515/9789048555444-011,8. Caged by Data: Exposing the Politics of Facial Recognition Through Zach Blas’s Face Cages,2023,book-chapter,Rosa Wevers,Amsterdam University Press eBooks,Kitchin 2014:forward,screened,Include,deepseek/deepseek-v4-flash,Include
https://openalex.org/W4381283901,https://doi.org/10.33920/med-03-2305-05,Tools for statistical analysis of sociological data,2023,article,T. A. Nasyrov,Glavvrač (Chief Medical Officer),Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4385070242,https://doi.org/10.22389/0016-7126-2023-996-6-19-29,Big spatial data modeling using data cube based on discrete global grid system,2023,article,Герман Титов,Geodesy and Cartography,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4319600763,https://doi.org/10.7146/stse.v11i1.135278,Making space with data,2020,article,Rasmus Birk,STS Encounters,Kitchin 2014:forward,screened,Maybe,deepseek/deepseek-v4-flash,Maybe
https://openalex.org/W4385253501,https://doi.org/10.2991/978-94-6463-200-2_149,Research on the Impact of the Knowledge Graph on Public Service Quality,2023,book-chapter,Yingjing Wang,Atlantis Highlights in Intelligent Systems/Atlantis highlights in intelligent systems,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4389676268,https://doi.org/10.1515/9781805390336-008,Chapter 6. The Cryptopolitics of Digital Mutuality,2023,book-chapter,Daivi Rodima‐Taylor,Berghahn Books,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4389253019,https://doi.org/10.1007/978-981-99-6604-2_3,New and Emerging Pathways for Transport Geography,2023,book-chapter,Frédéric Dobruszkes,Advances in geographical and environmental sciences,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4391736371,https://doi.org/10.12731/2576-9782-2023-4-62-74,DIGITALIZATION AS A MODERN CONDITION OF SOCIAL INTERACTION IN CULTURE,2023,article,Lyudmila S. Gasparyan,Russian Studies in Culture and Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4392346164,https://doi.org/10.6007/ijarped/v13-i1/20889,Hindrances of Scientific Research Cultures: A Study of University Faculty Members at Al- Madinah International University (MEDIU),2024,article,Ayman Aied Mohammed,International Journal of Academic Research in Progressive Education and Development,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude.
https://openalex.org/W4392772482,https://doi.org/10.62345/jads.2024.13.1.10,Unveiling the Obstacles: Understanding Data Collection Challenges for Researchers in Pakistani Universities,2024,article,Ayesha Afzal,Journal of Asian Development Studies,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4399045850,https://doi.org/10.36253/cambio-13370,La campagna per il Referendum Costituzionale 2020 e la comunicazione antipopulista su Facebook: un’applicazione di Content Analysis dagli esordi accademici del primo Crowdtangle,2023,article,Gabriella Punziano,Cambio Rivista sulle Trasformazioni Sociali,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4392938684,https://doi.org/10.1093/oxfordhb/9780197653609.013.32,Predictive Analytics,2024,book-chapter,Simon Egbert,Oxford University Press eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4394790902,https://doi.org/10.1177/07591063241236071,Big data analytics. A demographer’s perspective,2024,article,Guillaume Wunsch,Bulletin of Sociological Methodology/Bulletin de Méthodologie Sociologique,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4400541322,https://doi.org/10.21093/mj.v23i1.5917,Legal Reform of Zakat Management Based on Personal Data Protection Law in Indonesia,2024,article,Indra Rahmatullah,MAZAHIB,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4399046228,https://doi.org/10.36253/cambio-14800,Cancel culture: strategie della memoria e politiche identitarie,2023,article,Fabio Dei,Cambio Rivista sulle Trasformazioni Sociali,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4400796895,https://doi.org/10.1093/oso/9780198899457.003.0006,Physics or Archaeology?,2024,book-chapter,Matthew Jones,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4401798876,https://doi.org/10.1093/oxfordhb/9780197653609.013.35,How Machine Learning Is Reviving Sociological Theorization,2024,book-chapter,Jessica J. Santana,Oxford University Press eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4401177797,https://doi.org/10.3233/faia240255,Requirements Elicitation from Two Preliminary Design-Thinking-Computational Thinking Surveys,2024,book-chapter,Chien‐Sing Lee,Frontiers in artificial intelligence and applications,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4401912900,https://doi.org/10.4324/9781003205647-21,Epistemology and pragmatism,2024,book-chapter,Johannes Lenhard,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4403047376,https://doi.org/10.25077/jcp.v3i2.34,The Resurgence of New Malay Nationalism on social media post-GE14,2024,article,Shahnon Mohamed Salleh,Jurnal Ceteris Paribus,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4402445675,https://doi.org/10.17853/1994-5639-2024-7-116-141,Science Studies as an educational discipline: experience of reconstruction,2024,article,Elena N. Yarkova,The Education and science journal,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4402942311,https://doi.org/10.48175/ijarsct-2269k,AI Ethics and Big Data Governance in FinTech Applications,2021,article,Geetesh Sanodia,International Journal of Advanced Research in Science Communication and Technology,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4403690970,https://doi.org/10.1108/978-1-80455-944-420241002,Reframing Data Excess,2024,book-chapter,Rowan Wilken,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4404923262,https://doi.org/10.18778/1733-8069.20.4.09,Are They Doing Artificial Intelligence? (Re)Constructing the Primary Activity in Data Science,2024,article,Remigiusz Żulicki,Przegląd Socjologii Jakościowej,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4403741175,https://doi.org/10.1177/20539517241285378,"Local government cultural economy data practices and futures: Capacity, decision-making and partnerships",2024,article,Daniel Ashton,Big Data & Society,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4406106137,https://doi.org/10.4000/130pn,"Knowledge, Data, and the Governance of ‘Boring Things’: Gardening with Lisa Herzog",2024,article,Gijs van Maanen,OEconomia,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4407114228,https://doi.org/10.24857/rgsa.v19n1-153,The Impact of Smart Cities On Sustainability: A Bibliometric Analysis,2025,article,Mücella Ateş,Revista de Gestão Social e Ambiental,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4406026694,https://doi.org/10.56279/jicts.v2i2.118,"A Systematic Review of Big Data Techniques, Opportunities, and Challenges for Developing Countries: The Case of Social Media Networks Mining and Analytics",2025,review,Matendo Didas,Journal of ICT Systems,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude.
https://openalex.org/W4283263175,https://doi.org/10.1093/oso/9780192859624.003.0008,Accountability,2022,book-chapter,Claudia Aradau,,Kitchin 2014:forward,screened,Maybe,deepseek/deepseek-v4-flash,Maybe
https://openalex.org/W4407028583,https://doi.org/10.1007/978-3-031-75887-4_5,Smart Environments: Implications forEnvironmental Governance,2025,book-chapter,Karen Bakker,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4409363854,https://doi.org/10.4018/979-8-3693-9795-4.ch015,Artificial Intelligence and Academic Scholarship,2025,book-chapter,Saptarshi Kumar Sarkar,Advances in computational intelligence and robotics book series,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4409739049,https://doi.org/10.4018/979-8-3373-0340-6.ch013,Epistemological Frontiers,2025,book-chapter,Nimisha Maheshwari,Advances in computational intelligence and robotics book series,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4409320062,https://doi.org/10.17150/2500-4255.2024.18(6).579-590,The Synergetic Potential of Criminology During the Transition to the Sixth Technological Paradigm,2024,article,Tatiana Sudakova,Russian Journal of Criminology,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4409966643,https://doi.org/10.1680/978-1-83662-234-520251005,Navigating the Landscape,2025,book-chapter,Ramy Elsehrawy,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4410340462,https://doi.org/10.4018/979-8-3693-9425-0.ch008,Leveraging Quantitative Methods for Educational Leadership and Management,2025,book-chapter,Murat Şengöz,IGI Global eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4409966665,https://doi.org/10.1680/978-1-83662-234-520251006,Designed Amalgam of Twinning for Urban Management (DATUM): The Way Forward,2025,book-chapter,Ramy Elsehrawy,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4410607747,https://doi.org/10.1093/oso/9780198879145.003.0012,Sources of Big Data in Global Development,2025,book-chapter,Eduardo López,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4410155453,https://doi.org/10.1080/07352166.2025.2492698,Framing southern data-driven urban governance into data justice,2025,article,Lalita Kraus,Journal of Urban Affairs,Kitchin 2014:forward,screened,Include,deepseek/deepseek-v4-flash,Include
https://openalex.org/W4410867452,https://doi.org/10.2478/nor-2025-0009,Datafied news work: A scoping literature review,2025,article,Aske Kammer,Nordicom review/NORDICOM review,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4410501182,https://doi.org/10.1111/1468-4446.13223,(Dis)trust in Digital Insurance: How Datafied Practices Shift Uncertainties and Reconfigure Trust Relations,2025,article,Maiju Tanninen,British Journal of Sociology,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4410736485,https://doi.org/10.26466/opusjsr.1684496,"From Hearing to Doing: Tracing the Gaps in Familiarity, Competency, and Use of Big Data Among Türkiye’s Social Scientists",2025,article,Yaser Koyuncu,OPUS Toplum Araştırmaları Dergisi,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4410607774,https://doi.org/10.1093/oso/9780198879145.003.0013,Methods for the Analysis of Big Data in Development,2025,book-chapter,Eduardo López,,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4411190379,https://doi.org/10.15804/tner.2024.si.5.07,Subject Based Teaching and Learning during a Pandemic in Light of Big Data Analysis,2024,article,Zbigniew Wieczorek,The New Educational Review,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4411326620,https://doi.org/10.64030/3065-8802.01.01.01,Three-Body Logging for Data Management,2023,article,"Universal Life Church, Headquarters 601 3rd St, Modesto, CA 95351, USA.",Journal of Theoretical Physics & Mathematics Research,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4411472000,https://doi.org/10.1109/access.2025.3581901,A Novel Shape Classification Approach Based on Branch Length Similarity Entropy,2025,article,Sang-Hee Lee,IEEE Access,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4411244205,https://doi.org/10.37062/sf.62.27832,Looking beyond the Glitch,2025,article,Magdalena Kania Lundholm,Sociologisk Forskning,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4411795933,https://doi.org/10.23991/ef.146712,Algorithmic Landscapes of Finnish Nature,2025,article,Juhana Venäläinen,Ethnologia Fennica,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4411918453,https://doi.org/10.2174/9789815274134125010007,A Comprehensive Study on Data-driven Decision Support System and its Application in Healthcare,2025,book-chapter,Abhishek Liju Liju,BENTHAM SCIENCE PUBLISHERS eBooks,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4411984473,https://doi.org/10.31926/but.ssl.2025.18.67.1.9,The Temporal Dimension of Smart Urbanity and Teenagers’ Perception of Similarities with Past Historical Eras,2025,article,Roxana Tulea Ionita,Bulletin of the Transilvania University of Braşov Series VII Social Sciences • Law,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4412829332,https://doi.org/10.36253/cambio-15714,La salute digitale e le sue ecologie connettive. Quali narrazioni per riflettere sull’antropocene?,2024,article,Silvia Surrenti,Cambio Rivista sulle Trasformazioni Sociali,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
https://openalex.org/W4412383745,https://doi.org/10.71238/snnst.v2i01.67,Bibliometric Study on the Role of Big Data in the Science Revolution,2025,article,Loso Judijanto,Sciences du Nord Nature Science and Technology,Kitchin 2014:forward,screened,Exclude,deepseek/deepseek-v4-flash,Exclude
